customer_id,age,gender,city,education,employment_type,monthly_income,credit_score,loan_amount,loan_term_months,interest_rate,existing_loans,default_history,marital_status,dependents,property_ownership,vehicle_ownership,insurance,bank_balance,avg_monthly_expense,last_login_days,mobile_app_user,customer_rating,churn_risk,loan_approved
1523.0,67.0,Female,,Diploma,Unemployed,37384.0,524.0,787089.0,48.0,9.32,5.0,Yes,,2.0,,,No,826143.0,71816.0,342.0,Yes,3.0,Low,
1524.0,68.0,Male,Pune,PhD,Self-Employed,11706.0,,21164.0,24.0,16.19,5.0,No,Married,2.0,Rented,No,Yes,997628.0,25854.0,209.0,No,4.1,Medium,Yes
1525.0,45.0,Female,Ahmedabad,Post Graduate,Business,91317.0,795.0,96073.0,72.0,10.79,0.0,Yes,Married,0.0,Rented,No,Yes,1398347.0,85323.0,322.0,No,1.4,High,Yes
,41.0,Male,Hyderabad,High School,Self-Employed,138216.0,749.0,,,15.56,2.0,Yes,Divorced,0.0,Mortgaged,,No,624055.0,42605.0,286.0,Yes,4.9,Low,No
1527.0,28.0,Male,Bangalore,,Self-Employed,109001.0,737.0,543188.0,48.0,9.35,0.0,Yes,Single,4.0,Mortgaged,No,No,,91009.0,315.0,Yes,4.9,Low,Yes
1528.0,35.0,Female,Mumbai,Diploma,Business,,642.0,211028.0,24.0,7.13,3.0,No,Married,1.0,Rented,Yes,No,1312599.0,,51.0,Yes,3.7,Medium,Yes
1529.0,58.0,,Delhi,Post Graduate,Unemployed,136679.0,602.0,288274.0,36.0,10.2,3.0,Yes,,0.0,Rented,Yes,No,281838.0,56251.0,,Yes,4.9,Medium,No
,39.0,Female,Bangalore,,Unemployed,24678.0,653.0,379223.0,,13.28,3.0,Yes,Single,2.0,,Yes,,949883.0,79441.0,,No,2.9,High,Yes
,56.0,Male,Hyderabad,Post Graduate,,36466.0,708.0,158894.0,36.0,10.24,,,Single,1.0,Mortgaged,Yes,No,357892.0,6985.0,57.0,Yes,2.2,High,Yes
1532.0,26.0,Female,Chennai,Diploma,Salaried,140209.0,891.0,216051.0,60.0,7.7,,No,Married,3.0,Owned,Yes,No,395006.0,76156.0,56.0,Yes,2.9,High,No
1533.0,28.0,Male,Hyderabad,Post Graduate,Salaried,,748.0,,,14.29,5.0,,,4.0,,Yes,Yes,811341.0,74563.0,17.0,Yes,,High,Yes
1534.0,21.0,Female,Delhi,Diploma,Business,57041.0,628.0,267632.0,24.0,16.19,3.0,Yes,Single,5.0,,Yes,Yes,,77918.0,23.0,No,3.7,High,
1535.0,,Male,Chennai,High School,Unemployed,58137.0,787.0,608678.0,60.0,16.85,1.0,Yes,Married,5.0,,Yes,No,333062.0,27306.0,294.0,Yes,2.6,Low,No
1536.0,20.0,Male,,PhD,Salaried,194635.0,,353581.0,72.0,13.99,1.0,Yes,Single,5.0,,Yes,No,1204684.0,25892.0,34.0,Yes,1.7,Medium,Yes
1537.0,18.0,Female,Chennai,Diploma,Business,138514.0,634.0,652467.0,72.0,17.29,2.0,No,Divorced,2.0,Rented,,No,993198.0,6300.0,150.0,No,2.8,High,Yes
1538.0,67.0,Male,Pune,PhD,Business,95065.0,353.0,232062.0,48.0,8.79,1.0,Yes,Married,0.0,Mortgaged,Yes,No,170779.0,,133.0,Yes,4.4,High,No
1539.0,55.0,Male,Chennai,,Self-Employed,76724.0,887.0,692695.0,72.0,7.62,1.0,No,Married,3.0,Rented,Yes,Yes,,40983.0,28.0,,3.6,Medium,Yes
1540.0,56.0,Female,Ahmedabad,High School,Self-Employed,151735.0,,750042.0,72.0,16.94,0.0,Yes,Single,1.0,Rented,No,No,,63946.0,105.0,,4.2,Low,
1541.0,54.0,Female,Pune,Post Graduate,Unemployed,87943.0,612.0,750872.0,48.0,15.51,1.0,Yes,,1.0,Rented,No,No,1178698.0,,,No,2.1,High,No
1542.0,39.0,Female,Ahmedabad,Post Graduate,Business,156593.0,716.0,679283.0,,,5.0,,,4.0,,No,,1290044.0,57890.0,312.0,No,4.0,High,Yes
1543.0,51.0,Female,Hyderabad,Graduate,Unemployed,170160.0,483.0,754123.0,24.0,13.65,0.0,No,Divorced,3.0,Owned,No,No,902929.0,24472.0,103.0,,2.5,Medium,No
1544.0,41.0,Female,Mumbai,Diploma,Business,119165.0,316.0,,24.0,9.51,2.0,Yes,Single,1.0,Mortgaged,Yes,Yes,1140249.0,92255.0,274.0,,2.3,Low,No
1545.0,23.0,,Delhi,Graduate,Business,174498.0,871.0,730308.0,12.0,8.47,4.0,No,Divorced,4.0,Mortgaged,Yes,No,645301.0,6999.0,164.0,Yes,,Medium,No
1546.0,37.0,Male,Pune,Graduate,Business,54314.0,,66752.0,48.0,,,Yes,Divorced,4.0,Mortgaged,No,Yes,207408.0,16566.0,147.0,No,3.5,,Yes
,58.0,,Pune,PhD,Unemployed,116055.0,892.0,659584.0,12.0,19.34,1.0,No,Divorced,2.0,Mortgaged,Yes,Yes,1231818.0,40832.0,335.0,Yes,3.0,Medium,Yes
,20.0,Male,Ahmedabad,Graduate,,70671.0,770.0,687529.0,72.0,12.3,3.0,,Divorced,0.0,Mortgaged,No,Yes,1388883.0,19545.0,198.0,No,4.0,High,No
1549.0,44.0,Female,Chennai,PhD,Business,114799.0,547.0,368563.0,36.0,8.65,0.0,,,3.0,Mortgaged,,Yes,638298.0,,,No,,High,
1550.0,23.0,Female,Mumbai,High School,Unemployed,,854.0,632533.0,60.0,15.84,5.0,No,Single,,Mortgaged,No,Yes,,5692.0,169.0,Yes,4.1,,No
1551.0,29.0,Male,Chennai,High School,Salaried,16671.0,740.0,452320.0,48.0,8.46,2.0,Yes,Divorced,1.0,Rented,Yes,No,1129502.0,52489.0,,Yes,2.3,,Yes
1552.0,65.0,Male,Chennai,PhD,,173989.0,838.0,265731.0,48.0,10.16,1.0,No,Divorced,0.0,Owned,No,,35125.0,13910.0,,Yes,,Medium,Yes
1553.0,56.0,Female,Hyderabad,Post Graduate,Self-Employed,185554.0,466.0,296502.0,72.0,9.59,5.0,No,Married,0.0,Owned,Yes,Yes,647816.0,17116.0,210.0,No,4.6,High,No
,51.0,,Pune,,Salaried,16520.0,378.0,706339.0,60.0,18.06,,Yes,Single,3.0,Rented,No,,1483834.0,89078.0,329.0,No,1.2,,No
1555.0,64.0,Male,,PhD,Unemployed,,883.0,260820.0,12.0,10.52,1.0,,Married,1.0,Owned,Yes,No,111032.0,6096.0,230.0,No,2.6,High,No
1556.0,38.0,Male,Bangalore,PhD,Business,,645.0,83977.0,72.0,16.32,,Yes,Married,0.0,Mortgaged,No,No,478405.0,94360.0,275.0,Yes,4.4,Medium,Yes
1557.0,21.0,Female,Chennai,Diploma,Self-Employed,43923.0,,271538.0,36.0,8.29,1.0,Yes,Single,,Owned,Yes,Yes,75620.0,38657.0,192.0,,4.1,Low,
1558.0,22.0,Female,Hyderabad,Diploma,Business,126504.0,402.0,523360.0,72.0,17.14,2.0,Yes,Married,5.0,Mortgaged,No,No,1168232.0,17319.0,257.0,No,2.3,Low,No
1559.0,,Male,Hyderabad,Graduate,Self-Employed,72460.0,790.0,424489.0,24.0,10.13,0.0,Yes,,0.0,Owned,No,No,,96994.0,,No,3.9,Medium,
1560.0,41.0,Female,Delhi,Diploma,Self-Employed,39236.0,,599837.0,24.0,9.73,0.0,Yes,Married,1.0,Rented,,Yes,38896.0,,,Yes,4.8,Medium,Yes
1561.0,33.0,Female,Ahmedabad,Diploma,Salaried,33093.0,536.0,108668.0,72.0,12.93,1.0,Yes,,2.0,Owned,No,No,1395518.0,,225.0,Yes,1.8,Medium,
1562.0,66.0,Male,Chennai,High School,Unemployed,116111.0,538.0,191452.0,36.0,12.2,1.0,Yes,Single,3.0,Owned,No,No,646168.0,56419.0,62.0,Yes,1.7,Low,Yes
1563.0,47.0,Male,Chennai,Diploma,Business,,774.0,674240.0,48.0,10.31,1.0,Yes,Married,0.0,Owned,Yes,Yes,724262.0,,,No,3.7,Low,
1564.0,54.0,Female,Mumbai,Graduate,,46248.0,874.0,,36.0,9.39,1.0,Yes,Divorced,4.0,,No,No,112039.0,23626.0,341.0,,4.0,High,No
1565.0,25.0,Male,Bangalore,Diploma,,199832.0,502.0,780042.0,,16.03,3.0,No,Single,1.0,,No,No,1383701.0,54074.0,80.0,Yes,4.4,High,Yes
1566.0,65.0,Male,Mumbai,Diploma,Business,,452.0,,72.0,18.2,0.0,,Divorced,5.0,Owned,No,Yes,1308337.0,43330.0,71.0,Yes,1.3,High,Yes
1567.0,56.0,Male,Bangalore,Post Graduate,Salaried,106700.0,507.0,349355.0,,17.13,0.0,Yes,Single,1.0,Mortgaged,No,Yes,1385657.0,84334.0,231.0,No,1.3,Medium,Yes
,63.0,Male,Ahmedabad,Post Graduate,Self-Employed,52621.0,311.0,767902.0,60.0,,3.0,,Married,3.0,Rented,No,No,831892.0,97269.0,363.0,Yes,,Medium,No
,61.0,Female,Mumbai,Graduate,Self-Employed,98246.0,612.0,448268.0,48.0,14.4,0.0,Yes,Married,4.0,Owned,No,No,,,318.0,Yes,4.7,Low,Yes
1570.0,24.0,Female,Mumbai,Graduate,Self-Employed,,879.0,418947.0,48.0,6.54,4.0,No,Divorced,2.0,Rented,No,Yes,341791.0,,193.0,No,4.6,High,Yes
1571.0,29.0,,Mumbai,Diploma,,105281.0,657.0,673192.0,24.0,10.05,1.0,Yes,,4.0,Mortgaged,No,No,329180.0,48147.0,2.0,No,3.4,Medium,No
,23.0,Female,Mumbai,Post Graduate,,109663.0,398.0,783795.0,24.0,,1.0,No,Single,1.0,,No,,,13142.0,313.0,No,2.9,Low,No
1573.0,66.0,Male,Ahmedabad,High School,Business,73420.0,501.0,72313.0,,11.07,4.0,No,Married,2.0,Rented,No,No,1290639.0,,318.0,Yes,2.6,High,Yes
1574.0,42.0,Female,Delhi,High School,Business,,652.0,555184.0,36.0,,0.0,Yes,,,Mortgaged,Yes,No,,,,Yes,2.7,,Yes
1575.0,47.0,Male,Delhi,,,35764.0,,449962.0,60.0,11.84,4.0,,Divorced,2.0,Mortgaged,,Yes,1378849.0,,,Yes,1.1,Low,No
1576.0,28.0,Female,Chennai,High School,Self-Employed,147643.0,608.0,256472.0,48.0,8.98,5.0,Yes,Married,4.0,,Yes,Yes,600200.0,16805.0,,No,3.2,Medium,No
1577.0,47.0,Male,Bangalore,High School,Business,76167.0,403.0,337154.0,24.0,7.38,1.0,,Divorced,3.0,Mortgaged,No,No,712974.0,83684.0,185.0,No,2.3,Low,No
1578.0,69.0,Male,Ahmedabad,PhD,Unemployed,115017.0,365.0,532604.0,48.0,11.6,1.0,Yes,Single,3.0,Mortgaged,Yes,Yes,536572.0,69565.0,181.0,Yes,4.3,Low,No
1579.0,68.0,Male,Pune,Post Graduate,Self-Employed,42816.0,812.0,,,7.83,5.0,No,Divorced,3.0,Mortgaged,,No,901608.0,50162.0,101.0,,2.8,,No
1580.0,60.0,,Hyderabad,Graduate,Self-Employed,,644.0,58467.0,36.0,16.01,2.0,No,Divorced,1.0,Rented,Yes,Yes,643114.0,67421.0,217.0,No,4.8,Low,Yes
1581.0,54.0,Female,Chennai,Graduate,Business,60615.0,700.0,,72.0,7.36,3.0,No,Married,4.0,Mortgaged,No,Yes,,64943.0,138.0,Yes,3.9,High,No
1582.0,67.0,Female,Mumbai,,Self-Employed,88520.0,642.0,196044.0,24.0,14.0,4.0,,Single,1.0,,Yes,,1118085.0,,129.0,Yes,1.4,Low,Yes
1583.0,43.0,Male,Hyderabad,Diploma,Salaried,65872.0,567.0,,60.0,8.49,3.0,No,Single,3.0,Owned,Yes,Yes,807190.0,40699.0,308.0,No,,Medium,Yes
1584.0,28.0,Female,Chennai,High School,Unemployed,28022.0,706.0,521029.0,72.0,18.7,0.0,No,Single,0.0,Mortgaged,,Yes,1097243.0,93554.0,173.0,No,2.8,Medium,No
1585.0,40.0,Male,Hyderabad,,Unemployed,169346.0,674.0,510995.0,24.0,18.6,1.0,Yes,Single,1.0,Owned,Yes,Yes,1454142.0,29192.0,249.0,,3.5,High,Yes
1586.0,34.0,Male,,Graduate,Salaried,156179.0,313.0,554480.0,72.0,13.7,0.0,Yes,Married,4.0,Mortgaged,Yes,No,235348.0,82303.0,88.0,No,,,Yes
,34.0,Female,Delhi,,Unemployed,12540.0,677.0,340658.0,48.0,9.54,5.0,Yes,,5.0,Owned,No,No,379330.0,54267.0,301.0,No,,Low,No
1588.0,52.0,Female,,Graduate,Salaried,196909.0,655.0,402586.0,72.0,,1.0,Yes,Single,0.0,Rented,Yes,No,280688.0,,,No,4.4,Low,Yes
1589.0,34.0,Female,,PhD,Business,101427.0,490.0,,24.0,11.09,,No,Single,,Rented,Yes,Yes,,95438.0,116.0,No,4.7,Low,Yes
1590.0,30.0,Male,Chennai,Graduate,Self-Employed,184539.0,,413962.0,36.0,11.98,4.0,No,Divorced,0.0,Rented,Yes,No,128000.0,17633.0,28.0,No,3.7,,Yes
1591.0,21.0,Male,Pune,High School,,175650.0,781.0,66726.0,,10.55,2.0,Yes,Married,0.0,Owned,Yes,Yes,133603.0,,233.0,No,3.6,Medium,Yes
,68.0,Female,Pune,High School,Unemployed,,671.0,136475.0,60.0,,4.0,,Married,0.0,Mortgaged,Yes,Yes,244539.0,38426.0,189.0,Yes,4.2,Medium,Yes
1593.0,44.0,Female,Ahmedabad,PhD,Business,169205.0,587.0,497001.0,12.0,13.71,1.0,Yes,,5.0,Owned,No,No,1221900.0,67218.0,0.0,Yes,3.7,High,Yes
1594.0,46.0,Female,Hyderabad,Post Graduate,Unemployed,18768.0,719.0,137809.0,48.0,19.38,2.0,No,Divorced,1.0,Rented,Yes,No,314913.0,20199.0,211.0,Yes,3.2,Low,Yes
1595.0,,Female,Bangalore,Graduate,Self-Employed,170631.0,506.0,284945.0,36.0,12.1,2.0,Yes,Married,2.0,Rented,No,Yes,1006284.0,90777.0,157.0,Yes,4.2,High,No
,43.0,Female,Bangalore,PhD,Self-Employed,135039.0,696.0,280996.0,,7.31,1.0,No,Single,2.0,Rented,No,Yes,131889.0,45335.0,183.0,Yes,1.2,Medium,Yes
1597.0,53.0,Female,Bangalore,High School,Business,133961.0,837.0,301418.0,60.0,7.04,5.0,No,Single,,Owned,Yes,Yes,156099.0,88290.0,18.0,No,3.9,High,No
1598.0,40.0,Female,,Graduate,Business,94268.0,332.0,256305.0,48.0,6.87,1.0,Yes,Married,0.0,Mortgaged,No,No,854530.0,18148.0,345.0,No,1.2,Low,Yes
1599.0,26.0,,Pune,High School,Self-Employed,130387.0,557.0,312585.0,12.0,13.22,3.0,No,Divorced,5.0,Rented,No,No,554917.0,98297.0,,No,1.6,,
,19.0,Female,Mumbai,,Self-Employed,,603.0,,48.0,10.45,4.0,Yes,Divorced,5.0,Rented,Yes,No,1130929.0,43533.0,33.0,Yes,3.6,Medium,No
1601.0,49.0,Female,Pune,PhD,Self-Employed,192325.0,811.0,,,10.67,4.0,Yes,Single,5.0,Rented,Yes,Yes,415643.0,71084.0,56.0,,3.8,Medium,No
1602.0,59.0,Female,Pune,Post Graduate,,82841.0,626.0,535988.0,24.0,7.61,2.0,,Divorced,2.0,Rented,,Yes,899745.0,7780.0,39.0,,4.7,,
1603.0,64.0,Female,Mumbai,Post Graduate,Salaried,169621.0,536.0,502534.0,,13.5,3.0,Yes,Married,5.0,Rented,Yes,Yes,573226.0,58043.0,230.0,No,,Medium,Yes
1604.0,48.0,Female,Bangalore,Diploma,,183786.0,395.0,49660.0,72.0,19.37,2.0,Yes,Divorced,,Rented,No,Yes,438810.0,21217.0,48.0,Yes,3.3,Medium,Yes
1605.0,46.0,,Chennai,Graduate,Salaried,142948.0,306.0,503808.0,12.0,11.04,2.0,Yes,Married,5.0,Owned,Yes,Yes,498054.0,5593.0,252.0,Yes,2.5,Low,Yes
1606.0,22.0,Male,Mumbai,Diploma,Salaried,11381.0,,713605.0,60.0,8.64,2.0,No,Married,1.0,Owned,Yes,No,912813.0,52708.0,186.0,Yes,,High,Yes
1607.0,53.0,Male,Pune,Post Graduate,Self-Employed,186618.0,685.0,600136.0,24.0,8.08,4.0,No,Married,2.0,Rented,No,Yes,80793.0,,140.0,No,3.5,High,No
1608.0,66.0,Female,Bangalore,PhD,Business,,677.0,74277.0,,11.46,,Yes,,3.0,Mortgaged,Yes,No,581756.0,67223.0,134.0,No,4.0,Low,Yes
1609.0,45.0,Female,Ahmedabad,High School,Unemployed,69667.0,,566925.0,,10.54,4.0,No,Single,4.0,Rented,,No,951349.0,89014.0,276.0,Yes,2.1,Low,Yes
1610.0,54.0,Male,Chennai,Diploma,Business,20780.0,752.0,378486.0,72.0,9.88,0.0,Yes,Divorced,1.0,,No,Yes,1252933.0,86703.0,199.0,No,1.7,Low,No
1611.0,67.0,Male,Chennai,High School,Business,,518.0,306165.0,72.0,11.4,0.0,Yes,,,Mortgaged,Yes,,531430.0,57974.0,48.0,No,3.9,Low,No
1612.0,,,Bangalore,Post Graduate,Business,,791.0,333987.0,72.0,18.64,0.0,No,Single,1.0,Mortgaged,,,672184.0,10969.0,342.0,Yes,1.3,High,No
1613.0,,Female,Delhi,PhD,Business,157561.0,372.0,242993.0,72.0,13.56,2.0,No,,2.0,Rented,,No,,92341.0,156.0,Yes,4.9,Medium,Yes
1614.0,27.0,Male,Ahmedabad,PhD,Unemployed,94384.0,722.0,535566.0,60.0,12.38,4.0,No,Divorced,4.0,Mortgaged,No,Yes,,30088.0,217.0,No,4.5,Low,No
1615.0,44.0,,Chennai,Post Graduate,Business,119420.0,553.0,580105.0,36.0,,1.0,Yes,Divorced,0.0,Owned,No,Yes,1423595.0,59187.0,210.0,No,1.8,Low,Yes
,47.0,Male,Delhi,Graduate,Business,114483.0,613.0,787592.0,36.0,17.41,4.0,Yes,Single,1.0,Owned,,Yes,1089393.0,84922.0,34.0,No,1.2,Medium,Yes
1617.0,68.0,,Bangalore,Post Graduate,Unemployed,28801.0,811.0,627627.0,60.0,6.67,2.0,,Divorced,2.0,Rented,Yes,No,1453078.0,62873.0,299.0,Yes,2.5,,
,,Female,Delhi,,Self-Employed,135387.0,678.0,793437.0,12.0,14.02,,Yes,Single,3.0,Owned,Yes,No,225241.0,66208.0,316.0,Yes,1.6,,No
1619.0,37.0,Male,Hyderabad,PhD,Business,24144.0,671.0,546617.0,12.0,17.32,5.0,No,Married,4.0,Owned,No,No,862376.0,15343.0,343.0,Yes,,Medium,Yes
1620.0,22.0,Female,Chennai,Graduate,Self-Employed,89593.0,474.0,674279.0,48.0,13.34,0.0,No,Married,2.0,Owned,Yes,Yes,,84916.0,166.0,No,4.7,High,No
,55.0,Female,Hyderabad,Post Graduate,Business,94527.0,897.0,81485.0,60.0,16.04,2.0,Yes,,2.0,Mortgaged,No,Yes,1033603.0,4510.0,146.0,Yes,4.7,High,Yes
1622.0,46.0,Female,Chennai,PhD,Salaried,44812.0,,338303.0,72.0,15.41,5.0,Yes,Divorced,1.0,,Yes,Yes,121959.0,79888.0,22.0,No,2.8,High,Yes
,59.0,Male,Delhi,Diploma,,12898.0,689.0,,72.0,19.07,1.0,No,Single,2.0,Owned,No,No,995320.0,79505.0,,Yes,2.1,Medium,No
,33.0,Female,,Diploma,Unemployed,69916.0,,444448.0,24.0,7.59,5.0,No,Married,4.0,Owned,Yes,No,444847.0,,46.0,,2.2,,Yes
1625.0,46.0,,Hyderabad,High School,Self-Employed,166791.0,,290739.0,36.0,19.18,0.0,Yes,,5.0,Rented,No,Yes,995333.0,15458.0,159.0,No,4.3,High,Yes
1626.0,33.0,Male,Hyderabad,,Unemployed,170324.0,892.0,499677.0,36.0,9.08,4.0,Yes,Married,,Owned,Yes,Yes,1376964.0,45703.0,362.0,Yes,1.6,,No
1627.0,64.0,,Hyderabad,Diploma,,126923.0,511.0,784884.0,48.0,18.06,,Yes,Single,,Owned,No,No,267142.0,42241.0,336.0,No,,Medium,No
1628.0,42.0,,Delhi,High School,Unemployed,,780.0,,48.0,11.69,0.0,,Single,5.0,Owned,Yes,Yes,1492104.0,52343.0,69.0,,,Low,Yes
,47.0,Male,Chennai,Post Graduate,Unemployed,136821.0,872.0,655718.0,24.0,14.07,0.0,No,Single,,Rented,No,Yes,1473261.0,,242.0,Yes,1.2,,Yes
1630.0,,Male,Pune,,Unemployed,55104.0,822.0,646499.0,24.0,7.6,2.0,,Divorced,5.0,Rented,No,No,475721.0,,179.0,No,,,No
,37.0,Male,Hyderabad,Graduate,,108874.0,700.0,66186.0,24.0,13.3,0.0,Yes,Married,5.0,Rented,No,Yes,328100.0,24727.0,83.0,No,3.1,Medium,No
1632.0,59.0,,Delhi,Graduate,Business,157578.0,693.0,510891.0,36.0,14.28,,No,Single,5.0,Owned,Yes,Yes,778119.0,76426.0,28.0,Yes,1.2,Medium,Yes
,,Female,,Graduate,,139388.0,383.0,711220.0,48.0,17.89,2.0,Yes,,0.0,Rented,,No,656890.0,53970.0,199.0,,4.6,Low,No
1634.0,50.0,Male,Delhi,Graduate,Unemployed,36824.0,,719381.0,,,4.0,Yes,Married,4.0,Owned,Yes,Yes,471025.0,6982.0,192.0,Yes,3.9,Low,Yes
,67.0,Female,Delhi,PhD,Self-Employed,138331.0,357.0,,48.0,13.99,0.0,No,Single,1.0,Owned,Yes,No,999624.0,,24.0,No,,Low,
1636.0,36.0,,Ahmedabad,,Business,,548.0,736582.0,72.0,,5.0,No,,1.0,Mortgaged,No,No,1312424.0,35013.0,52.0,No,4.5,Low,No
1637.0,21.0,Male,Delhi,Graduate,Self-Employed,199073.0,316.0,532271.0,12.0,12.83,3.0,No,Married,4.0,Owned,Yes,Yes,1473298.0,,156.0,Yes,3.3,Medium,Yes
1638.0,50.0,,,,Salaried,135549.0,645.0,239308.0,60.0,14.13,,,Single,5.0,Mortgaged,Yes,Yes,,20774.0,,Yes,4.1,High,Yes
1639.0,42.0,Female,Pune,Graduate,Self-Employed,143520.0,453.0,476391.0,36.0,16.02,2.0,No,Married,,Owned,No,Yes,601453.0,38177.0,331.0,Yes,4.3,Medium,Yes
1640.0,53.0,Male,Ahmedabad,Diploma,Business,,335.0,264714.0,24.0,7.16,1.0,Yes,Single,,Mortgaged,No,Yes,,86245.0,158.0,Yes,2.7,Medium,Yes
1641.0,67.0,Male,Hyderabad,,Business,138626.0,456.0,50956.0,72.0,11.83,1.0,No,Single,0.0,Mortgaged,,No,1371397.0,52960.0,259.0,Yes,1.7,Low,Yes
1642.0,18.0,Female,Mumbai,Post Graduate,Unemployed,28064.0,698.0,414208.0,24.0,10.24,5.0,No,Married,2.0,Owned,Yes,Yes,2747.0,78185.0,14.0,No,2.6,Low,
1643.0,,Female,Delhi,PhD,Business,67478.0,484.0,204383.0,,11.44,1.0,No,Single,2.0,Owned,No,No,1089025.0,70677.0,237.0,Yes,2.0,Medium,Yes
1644.0,42.0,Male,Chennai,Graduate,Self-Employed,43205.0,628.0,577860.0,36.0,6.63,,,Married,,,,Yes,145430.0,32696.0,27.0,Yes,3.2,Medium,Yes
1645.0,,Male,Ahmedabad,PhD,Self-Employed,137391.0,685.0,66031.0,60.0,9.69,0.0,No,,5.0,Owned,No,Yes,770662.0,26208.0,164.0,Yes,3.2,Low,No
1646.0,28.0,Female,Mumbai,Post Graduate,Self-Employed,10401.0,852.0,608386.0,72.0,13.41,,,Single,0.0,,Yes,No,595643.0,55978.0,356.0,No,1.2,Low,Yes
1647.0,41.0,Male,Pune,,Unemployed,81871.0,327.0,314552.0,60.0,,1.0,No,,4.0,Rented,No,,,66169.0,19.0,,4.3,Low,No
1648.0,52.0,Male,Ahmedabad,Graduate,,55823.0,457.0,425167.0,36.0,,3.0,Yes,,1.0,Owned,Yes,Yes,1147517.0,53915.0,53.0,Yes,3.8,High,
,38.0,Female,Ahmedabad,Diploma,Business,,773.0,,12.0,11.54,,Yes,Single,2.0,Owned,Yes,No,301219.0,7583.0,243.0,,4.4,Low,No
,21.0,Male,,High School,Salaried,46928.0,362.0,369189.0,24.0,15.54,2.0,Yes,Single,2.0,Rented,,Yes,856830.0,49753.0,296.0,Yes,5.0,High,Yes
1651.0,,Male,Bangalore,High School,,149021.0,419.0,675143.0,36.0,18.85,2.0,Yes,,2.0,,Yes,Yes,1028079.0,91052.0,,No,4.2,Medium,Yes
1652.0,31.0,Female,Delhi,Diploma,Unemployed,59365.0,675.0,435551.0,48.0,12.15,2.0,Yes,Divorced,4.0,Rented,Yes,,1238831.0,74928.0,195.0,,,Low,No
1653.0,44.0,Female,Hyderabad,High School,Unemployed,109521.0,326.0,121283.0,48.0,7.17,,Yes,Single,0.0,Mortgaged,,No,1129443.0,62154.0,150.0,No,3.9,High,No
1654.0,50.0,Male,Chennai,PhD,Self-Employed,152341.0,,236935.0,,19.23,5.0,Yes,,5.0,Mortgaged,Yes,No,1165647.0,41259.0,145.0,Yes,1.6,Low,No
1655.0,33.0,Male,Pune,Diploma,Unemployed,9986.0,,53948.0,24.0,15.85,5.0,Yes,Single,2.0,Mortgaged,,Yes,1357596.0,71556.0,283.0,No,1.9,High,Yes
1656.0,61.0,Male,Ahmedabad,PhD,Salaried,154873.0,889.0,,12.0,,0.0,No,Divorced,2.0,Mortgaged,Yes,Yes,1234125.0,,217.0,,1.4,Medium,Yes
1657.0,19.0,Male,Pune,Post Graduate,Business,197703.0,524.0,668848.0,24.0,12.93,,No,Married,1.0,,No,Yes,,68304.0,85.0,Yes,1.4,High,Yes
1658.0,50.0,Male,Delhi,Post Graduate,Self-Employed,25819.0,554.0,492838.0,48.0,,0.0,Yes,Single,2.0,Mortgaged,Yes,Yes,1421037.0,23238.0,204.0,No,1.8,Medium,Yes
1659.0,19.0,Female,Ahmedabad,Graduate,,72439.0,834.0,601879.0,24.0,7.03,1.0,No,Single,2.0,Owned,No,,259647.0,5959.0,119.0,No,4.0,High,No
1660.0,40.0,Male,Chennai,Diploma,Business,,,65846.0,60.0,7.98,0.0,No,Married,3.0,Mortgaged,Yes,,,10176.0,18.0,No,2.6,High,
,19.0,Female,Pune,Post Graduate,Self-Employed,122031.0,319.0,774443.0,12.0,10.18,3.0,No,Married,2.0,Owned,,Yes,361200.0,43749.0,139.0,Yes,2.7,Low,Yes
1662.0,39.0,Female,Bangalore,Post Graduate,Business,11353.0,717.0,751713.0,36.0,18.85,1.0,Yes,Divorced,,Rented,Yes,Yes,684546.0,16815.0,292.0,No,3.2,Medium,No
,59.0,Male,Ahmedabad,PhD,Salaried,74928.0,623.0,538395.0,60.0,9.17,4.0,,Single,1.0,Mortgaged,No,Yes,1404977.0,42765.0,328.0,Yes,1.6,Medium,No
,54.0,Male,Hyderabad,,Self-Employed,69918.0,,180963.0,36.0,11.96,2.0,Yes,Married,3.0,Rented,,No,981601.0,83574.0,276.0,,2.5,,Yes
1665.0,32.0,Female,Delhi,High School,Self-Employed,56098.0,579.0,472418.0,60.0,14.2,,No,Married,1.0,Owned,Yes,Yes,925564.0,36386.0,,No,4.3,Medium,Yes
1666.0,26.0,Male,Pune,Post Graduate,Salaried,106317.0,633.0,91909.0,,16.76,4.0,Yes,Divorced,5.0,Rented,No,Yes,1308568.0,82353.0,330.0,Yes,2.9,,Yes
1667.0,46.0,,Pune,Diploma,Business,169180.0,893.0,674674.0,36.0,,0.0,,Divorced,2.0,Mortgaged,No,No,731331.0,60554.0,302.0,No,1.5,High,No
1668.0,37.0,Male,Bangalore,Graduate,Business,199200.0,333.0,241211.0,36.0,7.59,4.0,No,,0.0,Rented,No,Yes,1220608.0,88761.0,124.0,,1.2,,Yes
1669.0,,,Ahmedabad,,Salaried,88337.0,397.0,215719.0,12.0,18.0,0.0,No,Married,0.0,Owned,,Yes,551985.0,72799.0,154.0,Yes,4.8,High,Yes
1670.0,27.0,Female,Pune,,Salaried,164006.0,586.0,396051.0,36.0,14.89,0.0,No,Divorced,4.0,Rented,No,Yes,360070.0,8671.0,,Yes,4.4,High,Yes
